transaction_id,amount,hour_of_day,merchant_category,location_is_new,device_is_new,transactions_last_hour,is_fraud
7631,1341.23,10,grocery,0,0,0,0
7632,1848.76,18,jewelry,0,0,2,0
7633,787.81,1,grocery,0,0,0,0
7634,8220.62,22,atm,0,0,2,0
7635,2201.34,10,jewelry,0,0,0,0
7636,89.67,2,atm,1,0,1,0
7637,790.9,16,travel,0,0,1,0
7638,1952.69,9,online,0,0,1,0
7639,115.96,2,atm,0,0,0,0
7640,48.35,21,atm,0,0,1,0
7641,1195.76,2,grocery,0,0,1,0
7642,809.0,20,online,0,0,2,0
7643,1153.57,6,travel,1,0,0,0
7644,609.5,1,atm,0,0,1,0
7645,359.97,0,atm,0,1,3,0
7646,2336.85,6,atm,0,0,0,0
7647,1445.44,19,grocery,0,0,1,0
7648,446.67,10,atm,0,0,0,0
7649,770.12,22,atm,1,0,3,0
7650,1792.03,5,grocery,0,0,1,0
7651,149.94,22,atm,0,0,1,0
7652,319.05,3,online,0,1,0,0
7653,152.13,18,online,0,0,3,0
7654,3346.01,20,grocery,1,0,2,0
7655,2791.96,18,online,0,0,0,0
7656,2799.27,13,jewelry,0,0,0,0
7657,2519.85,2,jewelry,0,0,1,0
7658,2213.6,3,jewelry,0,0,1,0
7659,1296.32,7,travel,0,0,2,0
7660,2056.0,17,atm,0,0,0,0
7661,78.23,3,travel,0,0,2,0
7662,1942.89,10,online,0,0,0,0
7663,3009.05,15,grocery,0,0,1,0
7664,1387.73,2,jewelry,0,0,1,0
7665,884.82,6,grocery,0,0,2,0
7666,649.87,1,travel,0,0,1,0
7667,2058.93,0,online,0,0,3,0
7668,2360.52,0,atm,0,1,1,0
7669,4095.38,5,online,0,0,0,0
7670,838.12,18,jewelry,0,0,0,0
7671,2937.37,6,online,0,1,2,0
7672,1648.13,23,grocery,0,0,2,0
7673,4288.37,4,electronics,0,0,3,0
7674,1500.76,20,jewelry,0,0,0,0
7675,1458.09,17,atm,0,0,2,0
7676,1724.92,23,jewelry,0,0,1,0
7677,2767.12,12,jewelry,1,0,2,0
7678,6687.21,0,atm,0,0,2,0
7679,152.82,9,jewelry,0,0,1,0
7680,109.83,8,grocery,0,0,1,0
7681,5546.79,16,online,0,0,2,0
7682,1509.52,0,grocery,0,0,3,0
7683,1908.52,0,online,0,0,2,0
7684,1317.2,6,electronics,0,0,1,0
7685,196.68,3,jewelry,0,1,0,0
7686,2922.81,22,electronics,0,0,2,0
7687,2750.51,20,travel,0,0,0,0
7688,747.07,11,online,0,0,0,0
7689,731.26,15,grocery,0,0,0,0
7690,3638.36,13,grocery,0,0,1,0
7691,150.22,22,jewelry,0,1,1,0
7692,4259.03,9,grocery,0,0,0,0
7693,593.21,13,travel,0,0,0,0
7694,1797.81,6,atm,0,0,1,0
7695,5497.56,3,grocery,0,0,0,0
7696,2267.17,1,jewelry,0,0,2,0
7697,1070.34,23,electronics,0,0,2,0
7698,2339.36,17,grocery,1,0,1,0
7699,843.13,15,grocery,0,0,3,0
7700,649.41,8,grocery,0,0,0,0
7701,11417.56,4,jewelry,0,0,2,0
7702,2778.92,8,atm,0,0,1,0
7703,2069.7,7,grocery,0,0,2,0
7704,877.91,23,atm,0,0,0,0
7705,100.82,19,atm,0,0,1,0
7706,63.1,15,travel,1,0,1,0
7707,1615.69,19,electronics,0,0,0,0
7708,2871.24,17,grocery,1,1,1,1
7709,1541.7,3,grocery,0,1,2,0
7710,3675.0,15,grocery,1,0,0,0
7711,68.0,3,atm,1,1,1,0
7712,913.79,5,online,0,0,1,0
7713,541.18,2,electronics,0,0,0,0
7714,1185.78,17,jewelry,0,0,0,0
7715,150.26,14,grocery,0,0,2,0
7716,6163.96,7,online,1,0,1,0
7717,505.29,17,online,0,1,1,0
7718,5110.0,23,online,0,0,1,0
7719,1109.88,22,electronics,0,0,0,0
7720,8470.54,2,online,0,0,2,1
7721,1615.13,5,jewelry,0,0,2,0
7722,5342.46,21,grocery,0,1,5,0
7723,10.73,20,jewelry,0,0,1,0
7724,2758.55,23,grocery,0,0,0,0
7725,4667.13,14,travel,1,0,1,0
7726,301.0,11,atm,0,0,2,0
7727,202.13,4,online,0,0,0,0
7728,1105.28,6,jewelry,0,0,3,0
7729,5426.49,21,atm,0,0,0,0
7730,1563.46,14,atm,0,1,1,0
7731,1499.25,6,atm,0,0,1,0
7732,304.27,12,atm,0,0,0,0
7733,1.58,2,atm,0,0,0,0
7734,3322.94,22,grocery,0,0,2,0
7735,183.3,12,electronics,0,0,0,0
7736,2009.42,2,online,1,0,2,0
7737,4921.2,1,online,0,0,1,0
7738,468.03,22,grocery,0,1,0,0
7739,2188.88,3,jewelry,0,0,2,0
7740,163.94,16,grocery,1,0,1,0
7741,1851.45,5,atm,1,1,2,1
7742,358.09,10,electronics,1,0,2,0
7743,2663.26,5,online,0,0,0,0
7744,716.87,21,jewelry,0,0,1,0
7745,1244.97,1,travel,0,1,3,1
7746,1829.74,16,grocery,1,0,0,0
7747,375.73,2,travel,0,0,3,0
7748,2706.79,11,online,1,0,2,0
7749,720.91,13,grocery,0,0,0,0
7750,2171.62,1,online,0,1,0,0
7751,344.62,21,grocery,0,0,2,0
7752,2330.26,21,jewelry,0,0,1,0
7753,274.36,4,online,0,0,0,0
7754,1108.01,9,travel,0,0,0,0
7755,567.93,9,electronics,0,0,1,0
7756,2759.63,20,jewelry,0,0,4,0
7757,607.72,8,jewelry,0,0,0,0
7758,4269.36,20,grocery,0,1,0,0
7759,4447.92,12,travel,1,0,2,0
7760,437.41,9,online,0,0,0,0
7761,1903.04,5,travel,0,0,2,0
7762,183.61,10,jewelry,0,0,2,0
7763,993.64,3,grocery,0,0,1,0
7764,2498.79,13,travel,0,0,1,0
7765,2154.23,16,online,0,1,1,0
7766,1960.06,19,atm,0,1,3,0
7767,664.08,1,jewelry,0,0,5,0
7768,949.71,9,electronics,0,0,0,0
7769,217.28,2,electronics,1,1,1,1
7770,2538.96,6,jewelry,0,0,0,0
7771,1401.91,6,atm,0,0,0,0
7772,2467.25,0,grocery,1,0,2,0
7773,572.55,7,travel,0,0,0,0
7774,784.42,22,travel,0,0,0,0
7775,813.58,0,atm,0,1,0,0
7776,52.16,7,atm,0,1,3,0
7777,834.21,13,online,0,0,1,0
7778,3252.2,13,online,1,1,1,1
7779,4551.86,1,electronics,0,1,2,0
7780,1460.53,7,grocery,0,0,3,0
7781,1215.78,18,grocery,1,0,0,0
7782,62.62,9,atm,1,0,0,0
7783,4227.31,6,electronics,0,0,1,0
7784,26.19,12,electronics,0,0,1,0
7785,5791.78,21,online,0,0,1,0
7786,1343.62,20,travel,0,1,0,0
7787,836.9,14,grocery,0,1,0,0
7788,5159.8,10,electronics,0,0,0,0
7789,49.39,13,online,0,0,0,0
7790,1741.8,10,online,0,0,0,0
7791,1592.28,1,online,0,0,1,0
7792,495.18,1,travel,0,0,0,0
7793,1120.34,11,electronics,0,0,1,0
7794,2112.62,14,atm,1,0,3,0
7795,2597.53,16,atm,0,0,0,0
7796,1.43,13,online,0,1,1,0
7797,5524.59,15,online,1,0,1,0
7798,359.51,7,travel,0,0,2,0
7799,532.05,23,online,0,0,1,0
7800,611.62,16,jewelry,0,0,1,0
7801,77.11,4,electronics,0,0,1,0
7802,262.62,11,online,0,0,2,0
7803,8588.02,5,online,1,0,2,1
7804,757.31,17,electronics,0,0,0,0
7805,245.02,4,grocery,0,0,1,0
7806,226.32,5,jewelry,0,0,0,0
7807,2542.08,8,jewelry,0,0,2,0
7808,3856.1,14,atm,0,0,1,0
7809,593.99,9,online,0,0,0,0
7810,42.26,16,electronics,0,0,3,0
7811,504.86,18,atm,0,0,0,0
7812,116.35,11,travel,0,1,0,0
7813,218.28,8,grocery,1,0,1,0
7814,1129.54,14,online,0,0,1,0
7815,522.52,13,grocery,0,0,2,0
7816,1451.12,0,online,0,0,1,0
7817,584.7,16,online,0,0,0,0
7818,5644.81,0,online,0,0,1,0
7819,4727.73,22,grocery,0,0,1,0
7820,1673.14,20,jewelry,1,0,1,0
7821,875.22,21,travel,0,0,1,0
7822,959.77,12,jewelry,1,0,0,0
7823,1061.55,7,electronics,1,1,0,1
7824,2600.82,12,electronics,0,0,2,0
7825,1201.64,15,jewelry,0,0,0,0
7826,3886.05,1,travel,0,0,1,0
7827,5768.2,12,travel,0,0,1,0
7828,818.78,17,online,1,0,1,0
7829,1645.12,2,online,0,0,0,0
7830,199.77,12,electronics,0,0,0,0
7831,447.46,18,online,0,0,2,0
7832,1067.05,12,online,0,0,1,0
7833,461.85,18,travel,0,0,0,0
7834,4184.01,3,grocery,0,0,2,0
7835,344.63,18,jewelry,0,0,2,0
7836,1216.37,17,atm,0,0,0,0
7837,1861.28,5,atm,1,0,0,0
7838,2354.43,18,online,0,0,2,0
7839,966.0,3,online,1,0,1,0
7840,4066.63,3,jewelry,0,0,2,0
7841,1680.14,23,atm,0,0,1,0
7842,1157.88,6,travel,0,0,2,0
7843,139.22,6,atm,0,0,0,0
7844,1249.82,22,atm,0,0,2,0
7845,3437.79,15,atm,0,0,1,0
7846,1906.64,15,online,1,0,0,0
7847,3569.52,4,online,0,1,1,0
7848,1362.48,14,jewelry,1,0,0,0
7849,252.17,22,atm,0,0,1,0
7850,27.47,3,online,1,0,1,0
7851,722.57,23,jewelry,0,0,2,0
7852,2394.59,12,atm,0,0,1,0
7853,3123.77,18,travel,0,0,2,0
7854,701.25,6,online,1,0,2,0
7855,1368.99,11,grocery,0,0,0,0
7856,1093.32,8,jewelry,0,0,0,0
7857,1057.04,16,online,0,0,1,0
7858,526.24,1,travel,0,0,0,0
7859,293.22,15,travel,1,0,2,0
7860,438.03,6,online,0,0,2,0
7861,113.84,17,electronics,0,0,2,0
7862,441.62,6,jewelry,0,0,0,0
7863,18.49,0,atm,1,0,0,0
7864,1973.74,2,atm,1,0,0,0
7865,760.69,20,travel,0,0,0,0
7866,7234.59,10,online,0,0,1,0
7867,430.64,21,electronics,0,0,0,0
7868,848.77,14,jewelry,0,0,2,0
7869,885.84,2,grocery,0,0,2,0
7870,16.97,23,atm,0,1,2,0
7871,3655.29,12,jewelry,0,0,0,0
7872,65.03,3,jewelry,0,0,0,0
7873,5632.82,22,electronics,0,0,0,0
7874,4452.63,21,jewelry,0,0,2,0
7875,1533.68,7,atm,0,0,1,0
7876,1568.75,21,online,0,0,0,0
7877,2121.35,3,atm,0,0,0,0
7878,978.94,17,grocery,0,0,0,0
7879,2083.83,6,online,1,0,0,0
7880,91.6,10,travel,0,1,1,0
7881,111.13,3,electronics,0,0,1,0
7882,1222.14,12,atm,0,0,2,0
7883,1595.34,8,online,0,0,1,0
7884,4375.26,8,jewelry,0,0,0,0
7885,221.1,22,online,0,0,0,0
7886,3459.24,20,atm,0,0,1,0
7887,471.56,18,travel,0,0,0,0
7888,1002.03,2,atm,1,0,2,0
7889,761.36,11,travel,0,0,2,0
7890,1022.17,10,jewelry,0,0,1,0
7891,326.2,19,atm,0,0,1,0
7892,1400.63,10,online,0,1,0,0
7893,3235.37,16,grocery,0,0,2,0
7894,1165.12,20,grocery,0,0,5,0
7895,1349.1,13,jewelry,0,0,3,0
7896,3777.87,15,online,0,0,1,0
7897,2448.75,23,grocery,0,0,0,0
7898,1348.47,9,jewelry,0,0,2,0
7899,595.99,3,travel,0,0,2,0
7900,4324.37,9,online,0,0,1,0
7901,1720.86,19,travel,0,0,1,0
7902,499.87,11,online,0,0,1,0
7903,627.01,8,travel,0,0,0,0
7904,3250.45,14,travel,1,0,0,0
7905,90.3,8,grocery,0,0,1,0
7906,9679.81,6,online,0,0,1,0
7907,279.33,23,atm,0,0,2,0
7908,3179.94,11,grocery,0,0,1,0
7909,1004.31,19,travel,0,0,1,0
7910,1355.4,23,travel,0,1,1,0
7911,4251.4,13,atm,0,0,1,0
7912,1065.16,21,atm,0,0,1,0
7913,1542.19,15,travel,0,0,0,0
7914,101.11,18,atm,1,0,2,0
7915,4.7,22,electronics,0,0,0,0
7916,561.54,2,grocery,1,0,2,0
7917,2282.52,10,online,0,0,2,0
7918,258.54,22,atm,0,0,3,0
7919,241.54,20,atm,1,0,0,0
7920,1058.52,19,electronics,1,0,2,0
7921,2087.32,18,online,0,0,2,0
7922,2490.09,7,electronics,0,0,2,0
7923,393.13,19,online,0,0,0,0
7924,165.87,7,grocery,0,0,1,0
7925,5640.1,2,atm,0,0,1,0
7926,604.01,9,grocery,0,0,0,0
7927,3839.37,12,online,0,1,1,0
7928,3982.74,8,atm,0,0,1,0
7929,2961.41,5,electronics,0,1,3,0
7930,369.85,14,travel,0,0,2,0
7931,3449.71,15,electronics,0,0,0,0
7932,2932.85,4,travel,0,0,2,0
7933,1816.26,20,electronics,0,0,0,0
7934,822.57,12,online,0,0,0,0
7935,609.0,18,grocery,0,0,2,0
7936,259.97,1,travel,0,1,1,0
7937,1425.71,5,online,0,0,1,0
7938,1760.21,0,grocery,0,0,2,0
7939,890.51,14,grocery,1,0,0,0
7940,1290.08,14,atm,0,0,0,0
7941,903.59,13,atm,0,0,1,0
7942,2048.9,6,atm,0,0,1,0
7943,4630.51,4,travel,0,0,0,0
7944,358.06,19,travel,0,0,2,0
7945,960.62,15,grocery,1,0,0,0
7946,303.67,16,travel,0,0,2,0
7947,1961.36,10,grocery,0,0,1,0
7948,2610.32,14,online,0,0,0,0
7949,5373.93,19,electronics,0,0,1,0
7950,653.88,15,grocery,1,0,2,0
7951,5999.93,2,grocery,0,0,3,0
7952,130.7,5,online,0,0,0,0
7953,1847.71,20,atm,0,0,2,0
7954,117.66,22,jewelry,0,0,1,0
7955,4484.38,12,atm,0,0,1,0
7956,1509.23,0,atm,0,0,1,0
7957,2213.38,20,grocery,0,0,0,0
7958,3562.52,13,grocery,0,0,3,0
7959,325.77,1,travel,0,1,0,0
7960,78.71,1,travel,1,1,0,1
7961,4221.97,14,electronics,0,0,1,0
7962,756.48,17,electronics,0,0,1,0
7963,276.18,8,jewelry,0,0,1,0
7964,1263.96,2,travel,0,0,3,0
7965,1824.13,3,grocery,0,1,4,1
7966,62.92,14,online,0,0,2,0
7967,642.88,4,travel,0,0,1,0
7968,66.7,19,grocery,0,1,1,0
7969,1090.61,19,travel,0,0,1,0
7970,4509.5,4,atm,0,0,0,0
7971,8108.6,9,travel,0,0,2,0
7972,2026.97,15,jewelry,0,0,1,0
7973,352.61,11,atm,1,0,3,0
7974,4725.72,13,grocery,0,0,1,0
7975,1452.37,21,atm,0,0,1,0
7976,333.88,10,travel,0,0,1,0
7977,5095.1,18,atm,0,0,1,0
7978,2833.25,5,jewelry,0,0,1,0
7979,2631.34,9,online,0,0,0,0
7980,2470.11,19,atm,0,0,2,0
7981,447.14,2,jewelry,0,0,0,0
7982,473.99,21,atm,1,0,1,0
7983,2331.38,14,electronics,0,0,1,0
7984,496.21,10,online,0,0,1,0
7985,1154.9,21,grocery,0,0,0,0
7986,3046.54,1,jewelry,0,0,1,0
7987,3064.51,23,atm,0,0,0,0
7988,1207.57,5,online,0,0,2,0
7989,3142.26,16,grocery,0,0,1,0
7990,3648.01,17,online,0,0,0,0
7991,2127.12,3,jewelry,0,1,1,0
7992,518.65,22,electronics,1,0,1,0
7993,640.44,8,jewelry,0,0,1,0
7994,756.21,9,jewelry,0,0,2,0
7995,248.42,20,grocery,1,0,0,0
7996,638.1,1,grocery,1,0,0,0
7997,470.23,10,atm,0,1,3,0
7998,1215.15,10,travel,0,0,1,0
7999,4781.47,10,jewelry,0,0,1,0
8000,220.7,0,grocery,0,0,0,0
8001,2547.85,13,jewelry,0,1,0,0
8002,2324.91,0,jewelry,0,0,0,0
8003,201.31,20,grocery,0,0,0,0
8004,5116.82,22,electronics,0,0,0,0
8005,1680.85,8,electronics,0,0,0,0
8006,904.25,23,jewelry,0,1,1,0
8007,2825.59,0,electronics,0,0,2,0
8008,595.1,20,jewelry,1,0,0,0
8009,2365.14,21,atm,1,0,0,0
8010,81.04,21,grocery,0,0,1,0
8011,3657.78,3,jewelry,0,0,1,0
8012,1189.03,0,electronics,0,0,0,0
8013,2025.01,18,electronics,0,0,1,0
8014,500.1,9,online,0,0,0,0
8015,2260.66,14,online,0,0,0,0
8016,2958.93,19,electronics,0,0,2,0
8017,1281.92,3,atm,0,0,1,0
8018,1923.24,19,travel,1,0,0,0
8019,1218.81,13,jewelry,0,1,1,0
8020,4490.36,4,online,0,0,0,0
8021,1377.79,14,jewelry,0,0,2,0
8022,3687.9,14,online,0,0,2,0
8023,3232.44,15,grocery,0,0,0,0
8024,1056.98,15,grocery,0,0,0,0
8025,522.95,3,electronics,0,0,0,0
8026,1042.03,8,grocery,0,0,2,0
8027,3499.9,0,grocery,0,0,0,0
8028,516.59,4,travel,1,0,1,0
8029,1486.51,8,atm,0,0,0,0
8030,3280.79,19,electronics,0,0,2,0
8031,872.29,4,travel,1,0,1,0
8032,2055.62,3,electronics,0,0,1,0
8033,563.75,15,atm,0,1,1,0
8034,231.45,1,electronics,0,0,1,0
8035,3163.49,15,jewelry,0,0,2,0
8036,208.43,17,jewelry,0,0,2,0
8037,633.21,1,jewelry,0,0,0,0
8038,3863.55,15,grocery,0,0,2,0
8039,850.73,0,atm,0,1,2,1
8040,7227.2,15,travel,0,0,2,0
8041,7797.65,2,travel,1,1,0,1
8042,624.7,14,online,0,1,2,0
8043,83.68,10,travel,0,0,1,0
8044,2441.99,9,jewelry,0,0,1,0
8045,1199.26,16,jewelry,0,0,1,0
8046,212.39,3,online,0,0,0,0
8047,2458.74,16,grocery,0,0,0,0
8048,63.34,3,travel,0,0,3,0
8049,4083.47,18,atm,0,0,0,0
8050,298.51,0,online,0,1,1,0
8051,272.35,13,travel,0,1,0,0
8052,386.37,23,grocery,0,0,1,0
8053,6451.11,10,atm,0,0,0,0
8054,2362.92,6,atm,0,0,1,0
8055,3232.64,16,grocery,1,0,3,0
8056,1013.78,3,travel,0,0,0,0
8057,819.89,9,electronics,1,1,1,1
8058,534.41,16,travel,0,0,1,0
8059,1310.35,3,online,0,0,1,0
8060,1605.16,18,online,0,0,1,0
8061,1998.12,17,travel,0,0,1,0
8062,594.44,16,jewelry,0,0,0,0
8063,5938.34,5,online,0,0,0,0
8064,372.08,6,electronics,0,0,3,0
8065,6742.49,5,jewelry,0,0,1,0
8066,29.94,11,electronics,0,0,2,0
8067,1312.19,8,atm,0,1,0,0
8068,811.03,17,online,1,0,0,0
8069,1192.49,1,jewelry,0,0,0,0
8070,1691.03,16,travel,0,0,1,0
8071,1143.95,20,jewelry,0,0,0,0
8072,1071.76,0,atm,1,1,2,1
8073,2638.94,22,electronics,0,0,1,0
8074,2315.94,8,atm,0,0,1,0
8075,3582.77,5,grocery,0,0,1,0
8076,575.25,1,online,0,0,0,0
8077,1880.8,5,travel,1,0,0,0
8078,1759.89,8,electronics,0,1,1,0
8079,923.24,2,atm,0,0,3,0
8080,1331.29,15,travel,0,0,0,0
8081,753.12,23,online,0,0,2,0
8082,305.94,14,travel,1,0,1,0
8083,481.09,11,online,1,0,2,0
8084,223.01,22,online,0,0,1,0
8085,2298.15,7,online,0,0,0,0
8086,2161.9,5,atm,0,0,0,0
8087,6015.87,2,online,0,0,2,0
8088,2616.29,22,travel,1,0,1,0
8089,106.9,3,grocery,0,0,1,0
8090,4312.56,9,travel,0,0,0,0
8091,3970.81,13,atm,0,0,2,0
8092,1171.53,20,online,0,0,1,0
8093,1763.12,23,grocery,1,0,0,0
8094,7465.94,14,atm,0,0,0,0
8095,1519.88,6,electronics,0,1,1,0
8096,4714.54,6,electronics,0,0,0,0
8097,173.38,7,electronics,0,0,1,0
8098,424.04,9,grocery,0,0,0,0
8099,1162.34,18,travel,0,0,1,0
8100,1757.78,18,grocery,0,0,1,0
8101,3388.12,1,grocery,0,0,1,0
8102,8889.87,14,grocery,1,1,0,1
8103,984.83,0,electronics,1,0,0,0
8104,97.15,9,jewelry,0,0,2,0
8105,3230.63,5,travel,0,0,0,0
8106,1854.61,21,jewelry,1,0,2,0
8107,442.65,12,jewelry,0,0,1,0
8108,1365.71,9,grocery,0,0,2,0
8109,2712.0,11,travel,0,0,1,0
8110,2942.94,23,jewelry,1,0,1,0
8111,1384.77,5,online,0,0,0,0
8112,728.3,5,grocery,0,0,0,0
8113,7279.61,0,grocery,0,0,2,0
8114,2177.5,11,grocery,0,0,0,0
8115,1049.3,22,online,0,0,0,0
8116,658.3,22,online,1,0,0,0
8117,2626.85,9,electronics,0,0,4,0
8118,554.63,13,atm,0,0,2,0
8119,376.78,14,travel,1,0,3,0
8120,1509.34,22,atm,0,0,0,0
8121,684.95,23,grocery,0,0,1,0
8122,1982.6,3,jewelry,0,1,3,1
8123,250.99,0,grocery,0,0,2,0
8124,2128.08,7,jewelry,0,0,2,0
8125,666.19,2,electronics,1,0,0,0
8126,0.49,13,atm,0,0,1,0
8127,271.49,16,grocery,0,0,0,0
8128,5424.58,1,atm,0,0,3,0
8129,4040.15,14,electronics,0,0,1,0
8130,532.13,5,atm,0,0,0,0
8131,3013.51,4,jewelry,1,0,1,0
8132,1875.91,13,travel,0,0,0,0
8133,7074.36,18,electronics,0,0,3,0
8134,935.55,8,atm,0,0,0,0
8135,2288.02,7,grocery,0,0,1,0
8136,131.29,2,online,0,0,0,0
8137,1009.18,17,online,0,0,0,0
8138,6638.37,7,electronics,0,0,2,0
8139,1548.63,15,online,0,0,1,0
8140,679.02,14,travel,1,1,3,1
8141,256.28,20,electronics,0,0,0,0
8142,2431.61,14,grocery,0,0,1,0
8143,2070.46,15,grocery,0,0,1,0
8144,936.61,0,electronics,0,0,0,0
8145,6029.48,9,online,1,0,2,0
8146,44.91,18,online,0,0,1,0
8147,724.02,4,grocery,0,0,1,0
8148,5078.37,17,travel,0,0,1,0
8149,774.08,2,jewelry,0,0,0,0
8150,581.38,3,online,0,1,1,1
8151,1528.09,3,travel,0,0,1,0
8152,3472.29,10,online,0,0,3,0
8153,217.73,8,jewelry,0,0,1,0
8154,5730.13,0,electronics,0,0,1,0
8155,3170.2,15,atm,0,0,2,0
8156,399.95,8,grocery,0,0,1,0
8157,2489.64,10,electronics,0,0,1,0
8158,972.13,5,online,0,0,1,0
8159,1029.31,16,jewelry,0,0,1,0
8160,3058.39,11,grocery,0,0,0,0
8161,6582.08,21,atm,0,0,1,0
8162,270.85,7,atm,0,0,1,0
8163,1091.63,15,jewelry,0,0,1,0
8164,1311.48,4,jewelry,1,0,0,0
8165,944.21,20,online,0,0,1,0
8166,902.57,0,grocery,0,0,3,0
8167,107.37,16,online,0,0,1,0
8168,2313.79,23,atm,1,0,2,0
8169,1146.16,20,electronics,0,0,0,0
8170,433.31,7,electronics,0,1,2,0
8171,3386.0,9,travel,0,1,1,0
8172,3244.65,17,atm,1,1,0,0
8173,1332.59,14,atm,0,0,1,0
8174,708.93,19,online,0,0,0,0
8175,2032.73,12,travel,0,0,1,0
8176,679.78,9,jewelry,0,0,0,0
8177,538.4,8,travel,0,0,2,0
8178,2622.48,12,grocery,0,0,3,0
8179,82.32,2,online,1,0,0,0
8180,199.13,21,jewelry,0,0,3,0
8181,13.62,22,jewelry,0,0,1,0
8182,331.98,2,electronics,0,0,0,0
8183,142.97,0,grocery,1,0,2,1
8184,10946.47,1,travel,1,0,0,1
8185,681.63,10,electronics,0,0,0,0
8186,323.32,13,atm,0,0,3,0
8187,551.5,9,online,0,0,1,0
8188,5501.67,6,travel,0,0,0,0
8189,1468.61,22,atm,0,0,1,0
8190,907.69,0,jewelry,0,0,0,0
8191,4133.31,6,travel,0,0,1,0
8192,1005.02,14,electronics,0,0,1,0
8193,815.96,10,grocery,0,0,1,0
8194,464.58,5,electronics,0,0,1,0
8195,948.98,21,online,0,0,1,0
8196,761.6,6,online,1,0,0,0
8197,2262.09,6,travel,0,0,1,0
8198,683.81,0,electronics,1,0,2,0
8199,1721.71,9,grocery,0,0,0,0
8200,136.33,20,jewelry,0,1,0,0
8201,424.63,14,online,0,0,0,0
8202,1046.49,7,grocery,0,1,1,0
8203,5527.63,23,atm,0,0,2,0
8204,947.23,18,travel,0,0,1,0
8205,2181.73,2,grocery,1,0,0,0
8206,588.98,22,travel,0,0,0,0
8207,271.72,14,atm,0,0,3,0
8208,120.64,3,grocery,0,0,0,0
8209,728.88,5,grocery,0,0,0,0
8210,343.15,9,jewelry,0,0,0,0
8211,382.35,17,atm,0,0,0,0
8212,2860.57,15,electronics,0,0,0,0
8213,31.93,17,grocery,0,0,0,0
8214,1632.03,5,jewelry,0,0,0,0
8215,954.33,18,grocery,0,0,0,0
8216,1412.67,16,jewelry,0,0,3,0
8217,1654.87,17,online,0,0,1,0
8218,751.91,12,electronics,1,0,0,0
8219,699.42,6,grocery,0,0,1,0
8220,2644.03,19,atm,0,0,3,0
8221,4100.18,11,travel,1,0,2,0
8222,427.83,1,atm,0,0,1,0
8223,205.44,11,electronics,0,0,0,0
8224,4561.57,11,online,0,0,1,0
8225,861.24,23,online,1,0,1,0
8226,1602.88,3,online,0,0,0,0
8227,891.15,3,jewelry,0,0,1,0
8228,268.9,17,atm,0,0,1,0
8229,1779.94,15,travel,0,0,1,0
8230,1489.47,13,travel,0,0,3,0
8231,453.79,16,jewelry,0,0,0,0
8232,1202.48,16,grocery,0,0,1,0
8233,3188.58,2,jewelry,0,0,0,0
8234,1785.28,5,travel,0,0,2,0
8235,203.88,22,travel,0,0,0,0
8236,1588.24,12,grocery,0,0,0,0
8237,2426.28,8,atm,0,1,1,0
8238,3147.21,20,atm,0,0,1,0
8239,1983.74,8,electronics,0,0,3,0
8240,331.3,7,atm,0,0,3,0
8241,2476.94,16,online,0,0,0,0
8242,2262.32,15,online,0,0,1,0
8243,49.46,15,electronics,1,0,1,0
8244,1061.2,18,travel,0,0,0,0
8245,809.78,23,electronics,0,0,0,0
8246,2213.77,15,grocery,0,0,2,0
8247,487.04,13,electronics,0,0,2,0
8248,1787.45,19,electronics,0,0,1,0
8249,4888.43,13,jewelry,0,0,1,0
8250,3197.02,13,online,1,0,0,0
8251,5088.24,13,grocery,1,0,1,0
8252,7679.96,11,jewelry,0,0,0,0
8253,21.45,5,grocery,0,0,1,0
8254,1949.65,19,electronics,0,0,0,0
8255,1064.91,12,jewelry,0,0,0,0
8256,3930.15,15,jewelry,0,0,0,0
8257,580.21,8,grocery,0,0,0,0
8258,7929.74,1,grocery,0,0,0,0
8259,1902.32,21,atm,0,0,0,0
8260,3155.27,2,grocery,1,0,1,0
8261,178.97,9,jewelry,0,0,0,0
8262,405.35,19,travel,0,0,1,0
8263,2840.97,1,grocery,0,0,0,0
8264,44.46,23,online,1,0,2,0
8265,3395.21,9,atm,1,0,1,0
8266,28.09,7,online,0,0,0,0
8267,2140.74,16,online,1,0,0,0
8268,908.56,21,travel,0,0,3,0
8269,1890.9,0,atm,0,0,1,0
8270,2381.66,5,electronics,0,0,1,0
8271,838.55,6,jewelry,0,0,0,0
8272,228.49,14,jewelry,0,0,0,0
8273,144.38,17,grocery,0,0,0,0
8274,1778.01,8,jewelry,0,0,1,0
8275,1470.67,7,travel,0,0,2,0
8276,2711.15,9,jewelry,0,0,1,0
8277,1425.62,3,travel,0,0,0,0
8278,1097.91,19,electronics,0,0,1,0
8279,1015.29,7,travel,0,0,2,0
8280,53.61,0,electronics,0,0,1,0
8281,817.61,7,electronics,1,1,0,1
8282,7461.08,22,electronics,0,0,0,0
8283,4135.9,11,travel,0,0,1,0
8284,799.1,22,electronics,0,0,3,0
8285,1772.47,14,travel,1,1,1,1
8286,3758.52,12,atm,0,0,0,0
8287,1164.19,15,electronics,1,0,0,0
8288,36.24,22,travel,0,0,0,0
8289,154.86,17,travel,1,0,2,0
8290,1428.3,0,travel,0,0,0,0
8291,6976.09,16,grocery,1,0,1,0
8292,2363.18,15,grocery,0,0,0,0
8293,147.11,22,electronics,1,0,2,0
